Order ID,Date,Product,Category,Quantity,Price,Total Sales
11544,2023-03-06,Monitor,Electronics,5,200,1000
11545,2023-08-25,Desk Chair,Furniture,3,120,360
11546,2023-09-12,Office Desk,Furniture,9,250,2250
11547,2023-06-01,Laptop,Electronics,3,800,2400
11548,2023-12-25,Smartphone,Electronics,2,600,1200
11549,2023-05-31,Tablet,Electronics,7,300,2100
11550,2023-01-26,Monitor,Electronics,5,200,1000
11551,2023-05-08,Laptop,Electronics,4,800,3200
11552,2023-04-22,Coffee Maker,Appliances,5,90,450
11553,2023-07-05,Backpack,Accessories,1,40,40
11554,2023-07-29,Monitor,Electronics,8,200,1600
11555,2023-06-24,Headphones,Accessories,8,50,400
11556,2023-07-11,Coffee Maker,Appliances,7,90,630
11557,2023-01-10,Headphones,Accessories,8,50,400
11558,2023-02-27,Office Desk,Furniture,4,250,1000
11559,2023-08-28,Monitor,Electronics,7,200,1400
11560,2023-05-01,Laptop,Electronics,6,800,4800
11561,2023-05-16,Coffee Maker,Appliances,3,90,270
11562,2023-05-20,Backpack,Accessories,6,40,240
11563,2023-03-10,Wireless Mouse,Accessories,8,30,240
11564,2023-03-31,Monitor,Electronics,3,200,600
11565,2023-02-22,Monitor,Electronics,3,200,600
11566,2023-06-23,Backpack,Accessories,9,40,360
11567,2023-08-22,Smartphone,Electronics,7,600,4200
11568,2024-01-01,Backpack,Accessories,9,40,360
11569,2023-09-23,Headphones,Accessories,10,50,500
11570,2023-12-10,Tablet,Electronics,6,300,1800
11571,2023-12-27,Laptop,Electronics,7,800,5600
11572,2023-03-02,Coffee Maker,Appliances,10,90,900
11573,2023-04-17,Office Desk,Furniture,7,250,1750
11574,2023-04-13,Wireless Mouse,Accessories,9,30,270
11575,2023-03-25,Smartphone,Electronics,2,600,1200
11576,2023-11-10,Smartphone,Electronics,7,600,4200
11577,2023-04-23,Coffee Maker,Appliances,6,90,540
11578,2023-11-14,Desk Chair,Furniture,5,120,600
11579,2023-01-30,Office Desk,Furniture,5,250,1250
11580,2023-04-08,Headphones,Accessories,2,50,100
11581,2023-03-09,Office Desk,Furniture,3,250,750
11582,2023-07-11,Desk Chair,Furniture,4,120,480
11583,2023-09-10,Backpack,Accessories,3,40,120
11584,2023-01-20,Coffee Maker,Appliances,7,90,630
11585,2023-10-07,Laptop,Electronics,9,800,7200
11586,2023-02-14,Smartphone,Electronics,2,600,1200
11587,2023-07-19,Backpack,Accessories,2,40,80
11588,2023-05-01,Headphones,Accessories,1,50,50
11589,2023-05-10,Laptop,Electronics,9,800,7200
11590,2023-11-25,Smartphone,Electronics,8,600,4800
11591,2023-12-10,Laptop,Electronics,4,800,3200
11592,2023-06-18,Smartphone,Electronics,10,600,6000
11593,2023-09-11,Monitor,Electronics,9,200,1800
11594,2023-09-16,Desk Chair,Furniture,8,120,960
11595,2023-07-25,Laptop,Electronics,5,800,4000
11596,2023-01-24,Desk Chair,Furniture,6,120,720
11597,2023-08-19,Headphones,Accessories,9,50,450
11598,2023-12-04,Coffee Maker,Appliances,10,90,900
11599,2023-07-30,Smartphone,Electronics,3,600,1800
11600,2023-08-16,Monitor,Electronics,9,200,1800
11601,2023-02-20,Monitor,Electronics,7,200,1400
11602,2023-04-15,Office Desk,Furniture,9,250,2250
11603,2023-07-07,Monitor,Electronics,9,200,1800
11604,2023-07-13,Wireless Mouse,Accessories,7,30,210
11605,2023-03-07,Desk Chair,Furniture,2,120,240
11606,2023-06-10,Coffee Maker,Appliances,3,90,270
11607,2023-08-09,Laptop,Electronics,10,800,8000
11608,2023-11-16,Laptop,Electronics,6,800,4800
11609,2023-08-23,Monitor,Electronics,9,200,1800
11610,2023-03-11,Tablet,Electronics,6,300,1800
11611,2023-12-05,Laptop,Electronics,8,800,6400
11612,2023-04-14,Desk Chair,Furniture,6,120,720
11613,2023-04-02,Desk Chair,Furniture,2,120,240
11614,2023-05-14,Wireless Mouse,Accessories,10,30,300
11615,2023-08-25,Wireless Mouse,Accessories,1,30,30
11616,2023-12-28,Office Desk,Furniture,8,250,2000
11617,2023-12-10,Laptop,Electronics,9,800,7200
11618,2023-06-22,Smartphone,Electronics,10,600,6000
11619,2023-11-27,Desk Chair,Furniture,5,120,600
11620,2023-07-19,Tablet,Electronics,8,300,2400
11621,2023-07-27,Backpack,Accessories,9,40,360
11622,2023-06-17,Laptop,Electronics,6,800,4800
11623,2023-04-08,Headphones,Accessories,3,50,150
11624,2023-09-30,Headphones,Accessories,3,50,150
11625,2023-09-03,Laptop,Electronics,8,800,6400
11626,2023-03-13,Backpack,Accessories,9,40,360
11627,2023-07-23,Tablet,Electronics,4,300,1200
11628,2023-11-11,Wireless Mouse,Accessories,6,30,180
11629,2023-10-23,Smartphone,Electronics,2,600,1200
11630,2023-12-28,Headphones,Accessories,10,50,500
11631,2023-11-08,Laptop,Electronics,2,800,1600
11632,2023-01-26,Office Desk,Furniture,3,250,750
11633,2023-05-22,Desk Chair,Furniture,2,120,240
11634,2023-03-22,Tablet,Electronics,2,300,600
11635,2023-07-13,Laptop,Electronics,8,800,6400
11636,2023-10-22,Office Desk,Furniture,10,250,2500
11637,2023-10-11,Tablet,Electronics,6,300,1800
11638,2023-06-28,Tablet,Electronics,2,300,600
11639,2023-01-02,Coffee Maker,Appliances,6,90,540
11640,2023-08-05,Wireless Mouse,Accessories,4,30,120
11641,2023-06-14,Office Desk,Furniture,1,250,250
11642,2023-10-02,Backpack,Accessories,1,40,40
11643,2023-07-21,Monitor,Electronics,10,200,2000
11644,2023-02-04,Tablet,Electronics,8,300,2400
11645,2023-10-11,Monitor,Electronics,7,200,1400
11646,2023-02-17,Wireless Mouse,Accessories,5,30,150
11647,2023-05-11,Headphones,Accessories,4,50,200
11648,2023-05-05,Headphones,Accessories,2,50,100
11649,2023-03-24,Monitor,Electronics,8,200,1600
11650,2023-10-28,Office Desk,Furniture,1,250,250
11651,2023-06-18,Backpack,Accessories,8,40,320
11652,2023-08-25,Coffee Maker,Appliances,4,90,360
11653,2023-10-09,Headphones,Accessories,1,50,50
11654,2023-06-14,Wireless Mouse,Accessories,2,30,60
11655,2023-07-04,Headphones,Accessories,2,50,100
11656,2023-03-25,Desk Chair,Furniture,8,120,960
11657,2023-02-19,Smartphone,Electronics,8,600,4800
11658,2023-03-31,Monitor,Electronics,6,200,1200
11659,2023-11-25,Wireless Mouse,Accessories,9,30,270
11660,2023-11-25,Smartphone,Electronics,4,600,2400
11661,2023-08-25,Desk Chair,Furniture,5,120,600
11662,2023-11-05,Headphones,Accessories,7,50,350
11663,2023-06-30,Smartphone,Electronics,10,600,6000
11664,2023-12-15,Headphones,Accessories,6,50,300
11665,2023-04-05,Coffee Maker,Appliances,3,90,270
11666,2023-10-18,Smartphone,Electronics,1,600,600
11667,2023-05-12,Monitor,Electronics,7,200,1400
11668,2023-07-05,Wireless Mouse,Accessories,2,30,60
11669,2023-11-08,Monitor,Electronics,3,200,600
11670,2023-11-18,Smartphone,Electronics,8,600,4800
11671,2023-07-03,Headphones,Accessories,3,50,150
11672,2023-05-15,Coffee Maker,Appliances,9,90,810
11673,2023-01-23,Laptop,Electronics,3,800,2400
11674,2023-08-14,Backpack,Accessories,4,40,160
11675,2023-02-03,Desk Chair,Furniture,3,120,360
11676,2023-07-24,Tablet,Electronics,1,300,300
11677,2023-02-12,Office Desk,Furniture,8,250,2000
11678,2023-02-21,Smartphone,Electronics,6,600,3600
11679,2023-04-23,Tablet,Electronics,4,300,1200
11680,2023-06-19,Monitor,Electronics,10,200,2000
11681,2023-12-23,Laptop,Electronics,6,800,4800
11682,2023-11-07,Office Desk,Furniture,5,250,1250
11683,2023-05-22,Coffee Maker,Appliances,1,90,90
11684,2023-03-24,Smartphone,Electronics,9,600,5400
11685,2023-11-15,Laptop,Electronics,9,800,7200
11686,2023-03-10,Headphones,Accessories,9,50,450
11687,2023-02-04,Tablet,Electronics,9,300,2700
11688,2023-02-15,Smartphone,Electronics,3,600,1800
11689,2023-11-22,Desk Chair,Furniture,2,120,240
11690,2023-10-08,Smartphone,Electronics,6,600,3600
11691,2023-12-09,Headphones,Accessories,4,50,200
11692,2023-03-07,Smartphone,Electronics,5,600,3000
11693,2023-12-14,Smartphone,Electronics,6,600,3600
11694,2023-12-22,Wireless Mouse,Accessories,9,30,270
11695,2023-03-01,Coffee Maker,Appliances,3,90,270
11696,2023-11-11,Tablet,Electronics,3,300,900
11697,2023-08-07,Office Desk,Furniture,6,250,1500
11698,2023-10-25,Tablet,Electronics,3,300,900
11699,2023-04-03,Laptop,Electronics,7,800,5600
11700,2023-07-22,Monitor,Electronics,5,200,1000
11701,2023-07-29,Coffee Maker,Appliances,7,90,630
11702,2023-05-12,Tablet,Electronics,7,300,2100
11703,2023-12-07,Laptop,Electronics,10,800,8000
11704,2023-02-07,Smartphone,Electronics,1,600,600
11705,2023-02-02,Headphones,Accessories,10,50,500
11706,2023-11-01,Backpack,Accessories,7,40,280
11707,2023-01-22,Tablet,Electronics,10,300,3000
11708,2023-03-28,Monitor,Electronics,8,200,1600
11709,2023-03-02,Office Desk,Furniture,7,250,1750
11710,2023-04-27,Coffee Maker,Appliances,10,90,900
11711,2023-07-24,Smartphone,Electronics,2,600,1200
11712,2023-06-02,Wireless Mouse,Accessories,7,30,210
11713,2023-01-01,Office Desk,Furniture,5,250,1250
11714,2023-08-15,Wireless Mouse,Accessories,7,30,210
11715,2023-04-16,Desk Chair,Furniture,9,120,1080
11716,2023-12-30,Desk Chair,Furniture,8,120,960
11717,2023-04-09,Coffee Maker,Appliances,8,90,720
11718,2023-12-25,Headphones,Accessories,8,50,400
11719,2023-10-16,Monitor,Electronics,3,200,600
11720,2023-08-25,Backpack,Accessories,2,40,80
11721,2023-07-13,Tablet,Electronics,7,300,2100
11722,2023-02-08,Laptop,Electronics,5,800,4000
11723,2023-02-10,Headphones,Accessories,7,50,350
11724,2023-02-05,Coffee Maker,Appliances,3,90,270
11725,2023-03-11,Monitor,Electronics,5,200,1000
11726,2023-09-20,Coffee Maker,Appliances,1,90,90
11727,2023-09-12,Laptop,Electronics,9,800,7200
11728,2023-09-13,Wireless Mouse,Accessories,10,30,300
11729,2023-11-09,Monitor,Electronics,1,200,200
11730,2023-12-06,Monitor,Electronics,8,200,1600
11731,2023-06-30,Tablet,Electronics,9,300,2700
11732,2023-08-21,Wireless Mouse,Accessories,1,30,30
11733,2023-11-18,Monitor,Electronics,1,200,200
11734,2023-02-07,Monitor,Electronics,10,200,2000
11735,2023-02-13,Monitor,Electronics,6,200,1200
11736,2023-11-02,Office Desk,Furniture,3,250,750
11737,2023-02-22,Headphones,Accessories,3,50,150
11738,2023-08-05,Desk Chair,Furniture,6,120,720
11739,2023-04-21,Backpack,Accessories,8,40,320
11740,2023-07-20,Backpack,Accessories,5,40,200
11741,2023-11-20,Office Desk,Furniture,2,250,500
11742,2023-02-23,Wireless Mouse,Accessories,4,30,120
11743,2023-07-03,Office Desk,Furniture,3,250,750
11744,2023-09-13,Backpack,Accessories,5,40,200
11745,2023-03-09,Smartphone,Electronics,7,600,4200
11746,2023-01-24,Desk Chair,Furniture,10,120,1200
11747,2023-07-08,Smartphone,Electronics,4,600,2400
11748,2023-09-26,Backpack,Accessories,1,40,40
11749,2023-06-13,Office Desk,Furniture,9,250,2250
11750,2023-02-11,Headphones,Accessories,3,50,150
11751,2023-08-05,Laptop,Electronics,1,800,800
11752,2023-08-31,Headphones,Accessories,10,50,500
11753,2023-08-13,Backpack,Accessories,3,40,120
11754,2023-05-18,Laptop,Electronics,2,800,1600
11755,2023-04-01,Backpack,Accessories,8,40,320
11756,2023-02-09,Smartphone,Electronics,9,600,5400
11757,2023-11-15,Backpack,Accessories,1,40,40
11758,2023-02-15,Tablet,Electronics,4,300,1200
11759,2023-07-19,Tablet,Electronics,4,300,1200
11760,2023-04-23,Monitor,Electronics,7,200,1400
11761,2023-05-16,Monitor,Electronics,6,200,1200
11762,2023-06-08,Tablet,Electronics,9,300,2700
11763,2023-05-27,Coffee Maker,Appliances,8,90,720
11764,2023-08-16,Tablet,Electronics,2,300,600
11765,2023-11-28,Laptop,Electronics,3,800,2400
11766,2023-04-22,Coffee Maker,Appliances,6,90,540
11767,2023-11-06,Headphones,Accessories,7,50,350
11768,2023-02-05,Laptop,Electronics,3,800,2400
11769,2023-05-23,Desk Chair,Furniture,5,120,600
11770,2023-11-17,Smartphone,Electronics,10,600,6000
11771,2023-04-25,Coffee Maker,Appliances,4,90,360
11772,2023-02-16,Coffee Maker,Appliances,6,90,540
11773,2023-07-19,Headphones,Accessories,6,50,300
11774,2023-04-18,Headphones,Accessories,8,50,400
11775,2023-04-14,Coffee Maker,Appliances,5,90,450
11776,2023-04-12,Smartphone,Electronics,6,600,3600
11777,2023-05-22,Coffee Maker,Appliances,10,90,900
11778,2023-07-25,Desk Chair,Furniture,10,120,1200
11779,2023-05-06,Backpack,Accessories,1,40,40
11780,2023-02-04,Tablet,Electronics,3,300,900
11781,2023-04-10,Headphones,Accessories,1,50,50
11782,2023-06-03,Monitor,Electronics,10,200,2000
11783,2023-12-02,Laptop,Electronics,2,800,1600
11784,2023-01-10,Backpack,Accessories,6,40,240
11785,2023-11-10,Headphones,Accessories,2,50,100
11786,2023-11-23,Backpack,Accessories,3,40,120
11787,2023-04-29,Backpack,Accessories,8,40,320
11788,2023-05-25,Desk Chair,Furniture,6,120,720
11789,2023-12-18,Headphones,Accessories,1,50,50
11790,2023-03-27,Wireless Mouse,Accessories,3,30,90
11791,2023-07-21,Wireless Mouse,Accessories,10,30,300
11792,2023-06-23,Tablet,Electronics,4,300,1200
11793,2023-01-18,Monitor,Electronics,3,200,600
11794,2023-12-02,Coffee Maker,Appliances,4,90,360
11795,2023-01-21,Tablet,Electronics,9,300,2700
11796,2023-07-17,Office Desk,Furniture,6,250,1500
11797,2023-01-10,Coffee Maker,Appliances,10,90,900
11798,2023-12-14,Office Desk,Furniture,8,250,2000
11799,2023-02-17,Smartphone,Electronics,8,600,4800
11800,2023-04-11,Monitor,Electronics,2,200,400
11801,2023-08-04,Tablet,Electronics,3,300,900
11802,2023-12-27,Office Desk,Furniture,1,250,250
11803,2023-06-09,Desk Chair,Furniture,10,120,1200
11804,2023-09-26,Wireless Mouse,Accessories,3,30,90
11805,2023-05-17,Desk Chair,Furniture,2,120,240
11806,2023-02-15,Wireless Mouse,Accessories,10,30,300
11807,2023-01-17,Office Desk,Furniture,6,250,1500
11808,2023-07-28,Desk Chair,Furniture,4,120,480
11809,2023-01-14,Headphones,Accessories,4,50,200
11810,2023-10-15,Office Desk,Furniture,8,250,2000
11811,2023-02-09,Backpack,Accessories,1,40,40
11812,2023-07-19,Smartphone,Electronics,4,600,2400
11813,2023-08-20,Tablet,Electronics,10,300,3000
11814,2023-02-20,Office Desk,Furniture,2,250,500
11815,2023-06-21,Smartphone,Electronics,4,600,2400
11816,2023-10-31,Headphones,Accessories,5,50,250
11817,2023-03-04,Headphones,Accessories,1,50,50
11818,2023-09-15,Headphones,Accessories,10,50,500
11819,2023-09-03,Monitor,Electronics,10,200,2000
11820,2023-10-18,Desk Chair,Furniture,2,120,240
11821,2023-09-24,Headphones,Accessories,8,50,400
11822,2023-02-20,Tablet,Electronics,6,300,1800
11823,2023-12-13,Backpack,Accessories,6,40,240
11824,2023-10-23,Backpack,Accessories,4,40,160
11825,2023-05-16,Monitor,Electronics,4,200,800
11826,2023-06-27,Backpack,Accessories,1,40,40
11827,2023-05-12,Office Desk,Furniture,6,250,1500
11828,2023-12-04,Backpack,Accessories,5,40,200
11829,2023-12-04,Wireless Mouse,Accessories,1,30,30
11830,2023-07-21,Office Desk,Furniture,2,250,500
11831,2023-06-13,Laptop,Electronics,2,800,1600
11832,2023-12-07,Wireless Mouse,Accessories,9,30,270
11833,2023-02-12,Desk Chair,Furniture,8,120,960
11834,2023-10-15,Backpack,Accessories,8,40,320
11835,2023-08-30,Coffee Maker,Appliances,3,90,270
11836,2023-06-14,Headphones,Accessories,5,50,250
11837,2023-06-22,Office Desk,Furniture,6,250,1500
11838,2023-12-29,Backpack,Accessories,7,40,280
11839,2023-05-09,Tablet,Electronics,1,300,300
11840,2023-04-25,Office Desk,Furniture,10,250,2500
11841,2023-12-31,Wireless Mouse,Accessories,6,30,180
11842,2023-08-05,Backpack,Accessories,2,40,80
11843,2023-10-17,Headphones,Accessories,6,50,300
11844,2023-11-29,Smartphone,Electronics,1,600,600
11845,2023-08-10,Laptop,Electronics,10,800,8000
11846,2023-03-09,Tablet,Electronics,10,300,3000
11847,2023-05-06,Wireless Mouse,Accessories,6,30,180
11848,2023-05-21,Headphones,Accessories,3,50,150
11849,2023-07-16,Backpack,Accessories,6,40,240
11850,2023-03-07,Office Desk,Furniture,10,250,2500
11851,2023-01-04,Smartphone,Electronics,5,600,3000
11852,2023-05-26,Smartphone,Electronics,10,600,6000
11853,2023-02-12,Backpack,Accessories,6,40,240
11854,2023-01-22,Backpack,Accessories,4,40,160
11855,2023-12-12,Coffee Maker,Appliances,3,90,270
11856,2023-12-11,Monitor,Electronics,5,200,1000
11857,2023-04-07,Desk Chair,Furniture,6,120,720
11858,2023-09-15,Tablet,Electronics,7,300,2100
11859,2023-11-17,Backpack,Accessories,3,40,120
11860,2023-12-23,Wireless Mouse,Accessories,3,30,90
11861,2023-02-24,Coffee Maker,Appliances,7,90,630
11862,2023-05-18,Headphones,Accessories,6,50,300
11863,2023-11-11,Smartphone,Electronics,4,600,2400
11864,2023-10-29,Tablet,Electronics,9,300,2700
11865,2023-11-13,Backpack,Accessories,1,40,40
11866,2023-09-19,Backpack,Accessories,3,40,120
11867,2023-03-09,Office Desk,Furniture,1,250,250
11868,2024-01-01,Smartphone,Electronics,7,600,4200
11869,2023-04-09,Office Desk,Furniture,3,250,750
11870,2023-02-05,Office Desk,Furniture,9,250,2250
11871,2023-07-07,Tablet,Electronics,1,300,300
11872,2023-10-28,Office Desk,Furniture,7,250,1750
11873,2023-06-08,Backpack,Accessories,7,40,280
11874,2023-08-18,Desk Chair,Furniture,2,120,240
11875,2023-09-11,Office Desk,Furniture,9,250,2250
11876,2023-09-16,Backpack,Accessories,8,40,320
11877,2023-01-09,Monitor,Electronics,6,200,1200
11878,2023-04-21,Smartphone,Electronics,3,600,1800
11879,2023-03-09,Smartphone,Electronics,1,600,600
11880,2023-05-12,Desk Chair,Furniture,10,120,1200
11881,2023-04-04,Desk Chair,Furniture,2,120,240
11882,2023-10-15,Headphones,Accessories,2,50,100
11883,2023-05-31,Backpack,Accessories,5,40,200
11884,2023-12-30,Monitor,Electronics,6,200,1200
11885,2023-03-09,Office Desk,Furniture,9,250,2250
11886,2023-08-16,Coffee Maker,Appliances,1,90,90
11887,2023-06-11,Laptop,Electronics,6,800,4800
11888,2023-08-29,Desk Chair,Furniture,7,120,840
11889,2023-04-25,Coffee Maker,Appliances,9,90,810
11890,2023-07-16,Desk Chair,Furniture,4,120,480
11891,2023-05-29,Smartphone,Electronics,5,600,3000
11892,2023-02-20,Backpack,Accessories,9,40,360
11893,2023-09-08,Office Desk,Furniture,9,250,2250
11894,2023-02-15,Monitor,Electronics,3,200,600
11895,2023-02-05,Smartphone,Electronics,10,600,6000
11896,2023-05-18,Tablet,Electronics,2,300,600
11897,2023-04-03,Laptop,Electronics,1,800,800
11898,2023-01-12,Wireless Mouse,Accessories,6,30,180
11899,2023-05-19,Headphones,Accessories,9,50,450
11900,2023-01-29,Desk Chair,Furniture,5,120,600
11901,2023-05-13,Monitor,Electronics,1,200,200
11902,2023-10-17,Monitor,Electronics,5,200,1000
11903,2023-04-08,Monitor,Electronics,10,200,2000
11904,2023-08-15,Laptop,Electronics,2,800,1600
11905,2023-11-25,Coffee Maker,Appliances,10,90,900
11906,2023-04-07,Office Desk,Furniture,3,250,750
11907,2023-07-07,Desk Chair,Furniture,3,120,360
11908,2023-06-30,Laptop,Electronics,5,800,4000
11909,2023-11-23,Headphones,Accessories,8,50,400
11910,2023-12-11,Headphones,Accessories,6,50,300
11911,2023-12-30,Laptop,Electronics,5,800,4000
11912,2023-01-14,Desk Chair,Furniture,7,120,840
11913,2023-04-29,Backpack,Accessories,4,40,160
11914,2023-07-05,Wireless Mouse,Accessories,2,30,60
11915,2023-09-14,Coffee Maker,Appliances,5,90,450
11916,2023-06-14,Laptop,Electronics,5,800,4000
11917,2023-10-14,Wireless Mouse,Accessories,2,30,60
11918,2023-12-15,Office Desk,Furniture,3,250,750
11919,2023-02-28,Backpack,Accessories,10,40,400
11920,2023-01-18,Backpack,Accessories,9,40,360
11921,2023-04-05,Coffee Maker,Appliances,1,90,90
11922,2023-02-27,Desk Chair,Furniture,6,120,720
11923,2023-03-10,Backpack,Accessories,1,40,40
11924,2023-08-31,Coffee Maker,Appliances,8,90,720
11925,2023-05-13,Coffee Maker,Appliances,2,90,180
11926,2023-10-06,Smartphone,Electronics,9,600,5400
11927,2023-07-01,Headphones,Accessories,8,50,400
11928,2023-09-07,Laptop,Electronics,5,800,4000
11929,2023-09-02,Wireless Mouse,Accessories,6,30,180
11930,2023-01-29,Monitor,Electronics,1,200,200
11931,2023-04-11,Wireless Mouse,Accessories,1,30,30
11932,2023-03-02,Laptop,Electronics,8,800,6400
11933,2023-11-08,Backpack,Accessories,1,40,40
11934,2023-01-19,Smartphone,Electronics,3,600,1800
11935,2023-07-01,Office Desk,Furniture,6,250,1500
11936,2023-10-04,Tablet,Electronics,3,300,900
11937,2023-05-29,Wireless Mouse,Accessories,8,30,240
11938,2023-03-02,Headphones,Accessories,6,50,300
11939,2023-11-05,Headphones,Accessories,5,50,250
11940,2023-05-02,Smartphone,Electronics,8,600,4800
11941,2023-05-15,Headphones,Accessories,4,50,200
11942,2023-12-27,Monitor,Electronics,9,200,1800
11943,2023-12-27,Headphones,Accessories,1,50,50
11944,2023-11-14,Headphones,Accessories,8,50,400
11945,2023-12-01,Coffee Maker,Appliances,7,90,630
11946,2023-01-31,Desk Chair,Furniture,9,120,1080
11947,2023-11-08,Backpack,Accessories,3,40,120
11948,2023-01-11,Wireless Mouse,Accessories,2,30,60
11949,2023-04-13,Office Desk,Furniture,10,250,2500
11950,2023-07-16,Headphones,Accessories,9,50,450
11951,2023-03-26,Monitor,Electronics,6,200,1200
11952,2023-08-28,Monitor,Electronics,4,200,800
11953,2023-06-25,Monitor,Electronics,9,200,1800
11954,2023-10-06,Headphones,Accessories,4,50,200
11955,2023-11-08,Backpack,Accessories,7,40,280
11956,2023-04-04,Laptop,Electronics,9,800,7200
